date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2019-01-25 15:00:00,12,2,0.0,8.7,3,4,66,10:41 PM,10:15 AM,06:56 AM,05:13 PM,-3,13,13,13,11,0,31,0.0,1023,12,10,85,16
2019-01-25 18:00:00,12,2,0.0,8.7,3,0,66,10:41 PM,10:15 AM,06:56 AM,05:13 PM,-2,11,11,11,9,0,41,0.0,1022,11,10,131,10
2019-01-25 21:00:00,12,2,0.0,8.7,3,0,66,10:41 PM,10:15 AM,06:56 AM,05:13 PM,-2,5,7,5,6,0,54,0.0,1024,7,10,198,9
2019-01-26 00:00:00,14,3,0.0,8.7,4,0,59,11:46 PM,10:49 AM,06:55 AM,05:14 PM,-4,3,5,3,8,0,54,0.0,1025,5,10,246,8
2019-01-26 03:00:00,14,3,0.0,8.7,4,0,59,11:46 PM,10:49 AM,06:55 AM,05:14 PM,-5,1,3,1,10,0,53,0.0,1026,3,10,189,7
2019-01-26 06:00:00,14,3,0.0,8.7,4,0,59,11:46 PM,10:49 AM,06:55 AM,05:14 PM,-5,1,3,1,10,0,56,0.0,1028,2,10,31,5
2019-01-26 09:00:00,14,3,0.0,8.7,4,3,59,11:46 PM,10:49 AM,06:55 AM,05:14 PM,-4,6,6,6,12,0,48,0.0,1028,6,10,50,7
2019-01-26 12:00:00,14,3,0.0,8.7,4,4,59,11:46 PM,10:49 AM,06:55 AM,05:14 PM,-5,12,12,12,9,0,32,0.0,1025,11,10,52,10
2019-01-26 15:00:00,14,3,0.0,8.7,4,4,59,11:46 PM,10:49 AM,06:55 AM,05:14 PM,-2,14,14,14,7,0,32,0.0,1023,14,10,79,10
2019-01-26 18:00:00,14,3,0.0,8.7,4,0,59,11:46 PM,10:49 AM,06:55 AM,05:14 PM,0,14,15,14,7,22,40,0.0,1025,14,10,153,8
2019-01-26 21:00:00,14,3,0.0,8.7,4,0,59,11:46 PM,10:49 AM,06:55 AM,05:14 PM,-2,11,14,11,10,78,46,0.0,1026,11,10,251,4
2019-01-27 00:00:00,16,4,0.0,8.7,3,0,51,No moonrise,11:24 AM,06:54 AM,05:15 PM,-2,8,10,8,5,100,53,0.0,1026,8,10,273,4
2019-01-27 03:00:00,16,4,0.0,8.7,3,0,51,No moonrise,11:24 AM,06:54 AM,05:15 PM,-3,5,5,5,5,97,58,0.0,1025,5,10,325,3
2019-01-27 06:00:00,16,4,0.0,8.7,3,0,51,No moonrise,11:24 AM,06:54 AM,05:15 PM,-2,4,4,4,4,73,62,0.0,1024,4,10,232,1
2019-01-27 09:00:00,16,4,0.0,8.7,3,3,51,No moonrise,11:24 AM,06:54 AM,05:15 PM,-1,8,8,8,2,27,54,0.0,1023,7,10,46,2
2019-01-27 12:00:00,16,4,0.0,8.7,3,4,51,No moonrise,11:24 AM,06:54 AM,05:15 PM,-1,14,14,14,6,11,35,0.0,1021,14,10,111,5
2019-01-27 15:00:00,16,4,0.0,8.7,3,5,51,No moonrise,11:24 AM,06:54 AM,05:15 PM,0,17,17,17,9,5,31,0.0,1019,16,10,120,8
2019-01-27 18:00:00,16,4,0.0,8.7,3,0,51,No moonrise,11:24 AM,06:54 AM,05:15 PM,1,15,16,15,8,6,40,0.0,1018,15,10,117,7
2019-01-27 21:00:00,16,4,0.0,8.7,3,0,51,No moonrise,11:24 AM,06:54 AM,05:15 PM,1,10,12,10,4,9,56,0.0,1018,11,10,161,9
2019-01-28 00:00:00,16,6,0.0,8.7,4,0,44,12:48 AM,11:58 AM,06:54 AM,05:17 PM,1,6,8,6,6,7,62,0.0,1017,7,10,347,7
2019-01-28 03:00:00,16,6,0.0,8.7,4,0,44,12:48 AM,11:58 AM,06:54 AM,05:17 PM,0,6,6,6,6,7,64,0.0,1017,6,10,348,5
2019-01-28 06:00:00,16,6,0.0,8.7,4,0,44,12:48 AM,11:58 AM,06:54 AM,05:17 PM,0,6,6,6,6,12,66,0.0,1017,5,10,249,3
2019-01-28 09:00:00,16,6,0.0,8.7,4,3,44,12:48 AM,11:58 AM,06:54 AM,05:17 PM,1,9,9,9,8,22,56,0.0,1018,9,10,34,5
2019-01-28 12:00:00,16,6,0.0,8.7,4,4,44,12:48 AM,11:58 AM,06:54 AM,05:17 PM,1,15,15,15,11,31,36,0.0,1018,14,10,51,8
2019-01-28 15:00:00,16,6,0.0,8.7,4,5,44,12:48 AM,11:58 AM,06:54 AM,05:17 PM,1,17,17,17,13,30,33,0.0,1018,16,10,65,9
2019-01-28 18:00:00,16,6,0.0,8.7,4,0,44,12:48 AM,11:58 AM,06:54 AM,05:17 PM,2,15,16,15,9,21,41,0.0,1016,15,10,171,9
2019-01-28 21:00:00,16,6,0.0,8.7,4,0,44,12:48 AM,11:58 AM,06:54 AM,05:17 PM,1,12,14,12,10,6,50,0.0,1017,12,10,357,8
2019-01-29 00:00:00,15,6,0.0,8.7,4,0,37,01:49 AM,12:35 PM,06:53 AM,05:18 PM,0,9,9,9,8,13,52,0.0,1017,9,10,240,4
2019-01-29 03:00:00,15,6,0.0,8.7,4,0,37,01:49 AM,12:35 PM,06:53 AM,05:18 PM,0,8,8,8,5,31,59,0.0,1016,7,10,113,3
2019-01-29 06:00:00,15,6,0.0,8.7,4,0,37,01:49 AM,12:35 PM,06:53 AM,05:18 PM,1,7,7,7,4,40,66,0.0,1015,6,10,292,1
2019-01-29 09:00:00,15,6,0.0,8.7,4,3,37,01:49 AM,12:35 PM,06:53 AM,05:18 PM,0,9,9,9,7,20,56,0.0,1016,9,10,242,4
2019-01-29 12:00:00,15,6,0.0,8.7,4,4,37,01:49 AM,12:35 PM,06:53 AM,05:18 PM,-2,15,15,15,4,17,33,0.0,1017,14,10,271,10
2019-01-29 15:00:00,15,6,0.0,8.7,4,5,37,01:49 AM,12:35 PM,06:53 AM,05:18 PM,-1,16,16,16,3,37,31,0.0,1014,15,10,150,11
2019-01-29 18:00:00,15,6,0.0,8.7,4,0,37,01:49 AM,12:35 PM,06:53 AM,05:18 PM,3,15,15,15,8,45,44,0.0,1012,14,10,8,12
2019-01-29 21:00:00,15,6,0.0,8.7,4,0,37,01:49 AM,12:35 PM,06:53 AM,05:18 PM,3,12,12,12,16,18,54,0.0,1013,12,10,125,13
2019-01-30 00:00:00,17,6,0.0,8.7,4,0,30,02:47 AM,01:16 PM,06:52 AM,05:19 PM,3,10,10,10,15,18,61,0.0,1013,10,10,348,10
2019-01-30 03:00:00,17,6,0.0,8.7,4,0,30,02:47 AM,01:16 PM,06:52 AM,05:19 PM,3,8,9,8,15,12,66,0.0,1013,8,10,345,7
2019-01-30 06:00:00,17,6,0.0,8.7,4,0,30,02:47 AM,01:16 PM,06:52 AM,05:19 PM,2,7,8,7,13,15,67,0.0,1014,7,10,230,5
2019-01-30 09:00:00,17,6,0.0,8.7,4,3,30,02:47 AM,01:16 PM,06:52 AM,05:19 PM,-1,8,8,8,9,22,57,0.0,1017,8,10,26,4
2019-01-30 12:00:00,17,6,0.0,8.7,4,4,30,02:47 AM,01:16 PM,06:52 AM,05:19 PM,-4,13,13,13,7,22,30,0.0,1019,13,10,59,8
2019-01-30 15:00:00,17,6,0.0,8.7,4,5,30,02:47 AM,01:16 PM,06:52 AM,05:19 PM,-1,17,17,17,9,7,30,0.0,1013,16,10,91,7
2019-01-30 18:00:00,17,6,0.0,8.7,4,0,30,02:47 AM,01:16 PM,06:52 AM,05:19 PM,-1,14,14,14,10,5,37,0.0,1014,13,10,79,7
2019-01-30 21:00:00,17,6,0.0,8.7,4,0,30,02:47 AM,01:16 PM,06:52 AM,05:19 PM,2,10,10,10,6,5,54,0.0,1013,10,10,105,5
2019-01-31 00:00:00,11,6,0.0,5.6,3,0,26,03:44 AM,01:59 PM,06:52 AM,05:20 PM,1,8,8,8,1,8,62,0.0,1013,8,10,263,5
2019-01-31 03:00:00,11,6,0.0,5.6,3,0,26,03:44 AM,01:59 PM,06:52 AM,05:20 PM,2,6,6,6,1,15,70,0.0,1013,6,10,189,2
2019-01-31 06:00:00,11,6,0.0,5.6,3,0,26,03:44 AM,01:59 PM,06:52 AM,05:20 PM,1,5,6,5,4,32,71,0.0,1014,5,10,97,5
2019-01-31 09:00:00,11,6,0.0,5.6,3,2,26,03:44 AM,01:59 PM,06:52 AM,05:20 PM,2,6,8,6,11,65,66,0.0,1015,8,10,12,14
2019-01-31 12:00:00,11,6,0.0,5.6,3,4,26,03:44 AM,01:59 PM,06:52 AM,05:20 PM,4,11,11,11,18,69,62,0.1,1013,11,10,34,13
2019-01-31 15:00:00,11,6,0.0,5.6,3,3,26,03:44 AM,01:59 PM,06:52 AM,05:20 PM,4,12,12,12,22,57,57,0.1,1013,11,8,63,13
2019-01-31 18:00:00,11,6,0.0,5.6,3,0,26,03:44 AM,01:59 PM,06:52 AM,05:20 PM,5,9,10,9,15,59,68,0.1,1014,9,7,59,9
2019-01-31 21:00:00,11,6,0.0,5.6,3,0,26,03:44 AM,01:59 PM,06:52 AM,05:20 PM,3,6,8,6,12,21,74,0.0,1015,7,10,38,8
2019-02-01 00:00:00,13,3,0.0,8.7,3,0,8,04:36 AM,02:47 PM,06:51 AM,05:21 PM,2,5,7,5,8,20,74,0.0,1015,6,10,16,6
2019-02-01 03:00:00,13,3,0.0,8.7,3,0,8,04:36 AM,02:47 PM,06:51 AM,05:21 PM,2,5,5,5,8,18,83,0.0,1016,5,10,9,4
2019-02-01 06:00:00,13,3,0.0,8.7,3,0,8,04:36 AM,02:47 PM,06:51 AM,05:21 PM,2,4,4,4,8,13,91,0.0,1016,3,10,27,3
2019-02-01 09:00:00,13,3,0.0,8.7,3,3,8,04:36 AM,02:47 PM,06:51 AM,05:21 PM,4,6,6,6,8,14,86,0.0,1016,5,10,37,4
2019-02-01 12:00:00,13,3,0.0,8.7,3,4,8,04:36 AM,02:47 PM,06:51 AM,05:21 PM,5,11,11,11,6,13,66,0.0,1014,11,10,49,10
2019-02-01 15:00:00,13,3,0.0,8.7,3,4,8,04:36 AM,02:47 PM,06:51 AM,05:21 PM,4,13,13,13,5,30,58,0.0,1013,12,10,115,12
2019-02-01 18:00:00,13,3,0.0,8.7,3,0,8,04:36 AM,02:47 PM,06:51 AM,05:21 PM,5,11,11,11,10,55,69,0.0,1012,10,10,253,20
2019-02-01 21:00:00,13,3,0.0,8.7,3,0,8,04:36 AM,02:47 PM,06:51 AM,05:21 PM,6,11,11,11,13,51,71,0.2,1011,10,8,247,21
2019-02-02 00:00:00,10,7,0.0,4.0,2,0,1,05:26 AM,03:38 PM,06:50 AM,05:22 PM,6,10,10,10,12,72,76,0.7,1011,9,6,174,20
2019-02-02 03:00:00,10,7,0.0,4.0,2,0,1,05:26 AM,03:38 PM,06:50 AM,05:22 PM,6,8,9,8,6,86,81,1.0,1010,8,9,57,19
2019-02-02 06:00:00,10,7,0.0,4.0,2,0,1,05:26 AM,03:38 PM,06:50 AM,05:22 PM,6,5,8,5,12,68,87,1.1,1009,7,7,80,18
2019-02-02 09:00:00,10,7,0.0,4.0,2,2,1,05:26 AM,03:38 PM,06:50 AM,05:22 PM,7,7,9,7,19,87,89,0.6,1008,8,4,74,17
2019-02-02 12:00:00,10,7,0.0,4.0,2,2,1,05:26 AM,03:38 PM,06:50 AM,05:22 PM,8,10,10,10,27,94,83,1.3,1006,10,9,118,17
2019-02-02 15:00:00,10,7,0.0,4.0,2,2,1,05:26 AM,03:38 PM,06:50 AM,05:22 PM,7,11,11,11,50,81,76,3.1,1006,10,9,200,19
2019-02-02 18:00:00,10,7,0.0,4.0,2,0,1,05:26 AM,03:38 PM,06:50 AM,05:22 PM,4,10,10,10,47,79,71,4.0,1008,9,9,210,23
2019-02-02 21:00:00,10,7,0.0,4.0,2,0,1,05:26 AM,03:38 PM,06:50 AM,05:22 PM,5,9,9,9,35,74,76,0.1,1010,8,10,208,25
2019-02-03 00:00:00,11,8,0.0,8.7,3,0,0,06:10 AM,04:30 PM,06:49 AM,05:23 PM,5,7,9,7,36,57,78,0.1,1009,8,10,216,25
2019-02-03 03:00:00,11,8,0.0,8.7,3,0,0,06:10 AM,04:30 PM,06:49 AM,05:23 PM,5,4,8,4,43,21,80,0.0,1009,7,10,218,28
2019-02-03 06:00:00,11,8,0.0,8.7,3,0,0,06:10 AM,04:30 PM,06:49 AM,05:23 PM,5,6,9,6,46,29,79,0.0,1010,8,10,221,27
2019-02-03 09:00:00,11,8,0.0,8.7,3,3,0,06:10 AM,04:30 PM,06:49 AM,05:23 PM,7,10,10,10,41,27,79,0.0,1011,9,10,222,28
2019-02-03 12:00:00,11,8,0.0,8.7,3,3,0,06:10 AM,04:30 PM,06:49 AM,05:23 PM,5,11,11,11,35,32,67,0.0,1012,10,10,225,28
2019-02-03 15:00:00,11,8,0.0,8.7,3,4,0,06:10 AM,04:30 PM,06:49 AM,05:23 PM,2,11,11,11,35,42,55,0.0,1012,10,10,223,28
2019-02-03 18:00:00,11,8,0.0,8.7,3,0,0,06:10 AM,04:30 PM,06:49 AM,05:23 PM,2,8,9,8,38,26,63,0.0,1011,8,10,220,26
2019-02-03 21:00:00,11,8,0.0,8.7,3,0,0,06:10 AM,04:30 PM,06:49 AM,05:23 PM,2,5,8,5,37,18,70,0.0,1010,7,10,220,20
2019-02-04 00:00:00,10,7,0.0,4.0,3,0,0,06:51 AM,05:25 PM,06:49 AM,05:24 PM,2,3,7,3,29,34,75,0.0,1011,6,10,225,18
2019-02-04 03:00:00,10,7,0.0,4.0,3,0,0,06:51 AM,05:25 PM,06:49 AM,05:24 PM,2,3,6,3,30,61,77,0.1,1011,6,8,218,19
2019-02-04 06:00:00,10,7,0.0,4.0,3,0,0,06:51 AM,05:25 PM,06:49 AM,05:24 PM,5,4,7,4,38,67,85,0.2,1010,7,5,206,22
2019-02-04 09:00:00,10,7,0.0,4.0,3,2,0,06:51 AM,05:25 PM,06:49 AM,05:24 PM,4,4,8,4,48,61,76,0.5,1010,7,6,206,27
2019-02-04 12:00:00,10,7,0.0,4.0,3,2,0,06:51 AM,05:25 PM,06:49 AM,05:24 PM,3,7,9,7,50,61,66,0.9,1009,8,9,217,27
2019-02-04 15:00:00,10,7,0.0,4.0,3,2,0,06:51 AM,05:25 PM,06:49 AM,05:24 PM,3,9,10,9,42,82,62,1.0,1007,9,9,230,39
2019-02-04 18:00:00,10,7,0.0,4.0,3,0,0,06:51 AM,05:25 PM,06:49 AM,05:24 PM,0,4,8,4,46,61,59,0.7,1012,7,12,220,26
2019-02-04 21:00:00,10,7,0.0,4.0,3,0,0,06:51 AM,05:25 PM,06:49 AM,05:24 PM,0,3,6,3,42,34,64,0.0,1014,6,17,217,20
2019-02-05 00:00:00,8,5,0.0,7.1,2,0,0,07:28 AM,06:19 PM,06:48 AM,05:25 PM,0,0,5,0,43,72,67,0.1,1013,4,14,220,25
2019-02-05 03:00:00,8,5,0.0,7.1,2,0,0,07:28 AM,06:19 PM,06:48 AM,05:25 PM,0,0,4,0,41,78,72,0.1,1013,4,10,225,24
2019-02-05 06:00:00,8,5,0.0,7.1,2,0,0,07:28 AM,06:19 PM,06:48 AM,05:25 PM,2,1,5,1,39,71,80,0.1,1012,5,10,222,24
2019-02-05 09:00:00,8,5,0.0,7.1,2,2,0,07:28 AM,06:19 PM,06:48 AM,05:25 PM,1,4,7,4,36,62,69,0.1,1015,6,8,232,18
2019-02-05 12:00:00,8,5,0.0,7.1,2,3,0,07:28 AM,06:19 PM,06:48 AM,05:25 PM,0,7,9,7,35,49,54,0.1,1016,8,7,255,18
2019-02-05 15:00:00,8,5,0.0,7.1,2,3,0,07:28 AM,06:19 PM,06:48 AM,05:25 PM,1,4,8,4,38,24,61,0.0,1011,7,10,265,32
2019-02-05 18:00:00,8,5,0.0,7.1,2,0,0,07:28 AM,06:19 PM,06:48 AM,05:25 PM,1,2,6,2,35,15,66,0.0,1012,6,10,266,28
2019-02-05 21:00:00,8,5,0.0,7.1,2,0,0,07:28 AM,06:19 PM,06:48 AM,05:25 PM,-1,0,4,0,31,16,71,0.0,1015,3,10,268,18
2019-02-06 00:00:00,5,-1,0.0,8.7,2,0,7,08:01 AM,07:15 PM,06:47 AM,05:26 PM,-3,-2,2,-2,32,0,68,0.0,1018,1,10,270,13
2019-02-06 03:00:00,5,-1,0.0,8.7,2,0,7,08:01 AM,07:15 PM,06:47 AM,05:26 PM,-3,-3,1,-3,25,1,73,0.0,1016,0,10,275,13
2019-02-06 06:00:00,5,-1,0.0,8.7,2,0,7,08:01 AM,07:15 PM,06:47 AM,05:26 PM,-4,-3,0,-3,23,2,73,0.0,1020,-1,10,272,10
2019-02-06 09:00:00,5,-1,0.0,8.7,2,2,7,08:01 AM,07:15 PM,06:47 AM,05:26 PM,-3,-1,3,-1,18,0,64,0.0,1019,2,10,290,20
2019-02-06 12:00:00,5,-1,0.0,8.7,2,3,7,08:01 AM,07:15 PM,06:47 AM,05:26 PM,-5,4,7,4,13,0,42,0.0,1020,6,10,311,26
2019-02-06 15:00:00,5,-1,0.0,8.7,2,3,7,08:01 AM,07:15 PM,06:47 AM,05:26 PM,-4,9,10,9,10,0,35,0.0,1022,9,10,296,14
2019-02-06 18:00:00,5,-1,0.0,8.7,2,0,7,08:01 AM,07:15 PM,06:47 AM,05:26 PM,-6,6,8,6,14,0,43,0.0,1023,7,10,280,11
2019-02-06 21:00:00,5,-1,0.0,8.7,2,0,7,08:01 AM,07:15 PM,06:47 AM,05:26 PM,-5,4,7,4,16,2,66,0.0,1022,4,10,291,13
2019-02-07 00:00:00,8,1,0.0,8.7,2,0,14,08:32 AM,08:10 PM,06:46 AM,05:27 PM,-6,-1,2,-1,11,4,71,0.0,1025,0,10,316,7
2019-02-07 03:00:00,8,1,0.0,8.7,2,0,14,08:32 AM,08:10 PM,06:46 AM,05:27 PM,-6,-3,-2,-3,9,3,75,0.0,1026,-3,10,244,5
2019-02-07 06:00:00,8,1,0.0,8.7,2,0,14,08:32 AM,08:10 PM,06:46 AM,05:27 PM,-6,-2,-1,-2,13,1,71,0.0,1026,-2,10,41,8
2019-02-07 09:00:00,8,1,0.0,8.7,2,2,14,08:32 AM,08:10 PM,06:46 AM,05:27 PM,-6,0,3,0,15,0,51,0.0,1026,2,10,39,13
2019-02-07 12:00:00,8,1,0.0,8.7,2,3,14,08:32 AM,08:10 PM,06:46 AM,05:27 PM,-6,4,7,4,14,6,38,0.0,1025,6,10,59,12
2019-02-07 15:00:00,8,1,0.0,8.7,2,2,14,08:32 AM,08:10 PM,06:46 AM,05:27 PM,-6,6,8,6,12,45,36,0.0,1023,7,10,76,8
2019-02-07 18:00:00,8,1,0.0,8.7,2,0,14,08:32 AM,08:10 PM,06:46 AM,05:27 PM,-7,6,8,6,10,68,41,0.0,1023,7,10,66,9
2019-02-07 21:00:00,8,1,0.0,8.7,2,0,14,08:32 AM,08:10 PM,06:46 AM,05:27 PM,-6,4,7,4,13,4,57,0.0,1025,4,10,38,8
2019-02-08 00:00:00,9,1,0.0,8.7,3,0,22,09:01 AM,09:05 PM,06:45 AM,05:28 PM,-6,0,2,0,18,4,64,0.0,1025,0,10,25,9
2019-02-08 03:00:00,9,1,0.0,8.7,3,0,22,09:01 AM,09:05 PM,06:45 AM,05:28 PM,-7,-3,-1,-3,19,3,68,0.0,1023,-2,10,19,6
2019-02-08 06:00:00,9,1,0.0,8.7,3,0,22,09:01 AM,09:05 PM,06:45 AM,05:28 PM,-7,-3,-1,-3,18,0,68,0.0,1022,-2,10,26,7
2019-02-08 09:00:00,9,1,0.0,8.7,3,2,22,09:01 AM,09:05 PM,06:45 AM,05:28 PM,-5,1,3,1,14,0,57,0.0,1021,2,10,48,5
2019-02-08 12:00:00,9,1,0.0,8.7,3,3,22,09:01 AM,09:05 PM,06:45 AM,05:28 PM,-3,7,8,7,9,0,47,0.0,1021,7,10,90,9
2019-02-08 15:00:00,9,1,0.0,8.7,3,3,22,09:01 AM,09:05 PM,06:45 AM,05:28 PM,-3,9,9,9,9,0,40,0.0,1018,9,10,144,10
2019-02-08 18:00:00,9,1,0.0,8.7,3,0,22,09:01 AM,09:05 PM,06:45 AM,05:28 PM,-4,4,7,4,12,0,47,0.0,1019,6,13,185,9
2019-02-08 21:00:00,9,1,0.0,8.7,3,0,22,09:01 AM,09:05 PM,06:45 AM,05:28 PM,-3,0,3,0,10,0,61,0.0,1018,3,20,191,12
2019-02-09 00:00:00,10,1,0.0,5.6,3,0,29,09:31 AM,10:01 PM,06:44 AM,05:29 PM,-3,-2,2,-2,14,0,70,0.0,1017,1,20,219,9
2019-02-09 03:00:00,10,1,0.0,5.6,3,0,29,09:31 AM,10:01 PM,06:44 AM,05:29 PM,-3,-4,0,-4,16,3,79,0.0,1017,-1,18,223,9
2019-02-09 06:00:00,10,1,0.0,5.6,3,0,29,09:31 AM,10:01 PM,06:44 AM,05:29 PM,-3,-4,0,-4,19,26,77,0.0,1016,-1,16,233,9
2019-02-09 09:00:00,10,1,0.0,5.6,3,1,29,09:31 AM,10:01 PM,06:44 AM,05:29 PM,-3,2,4,2,18,71,62,0.6,1016,4,15,251,14
2019-02-09 12:00:00,10,1,0.0,5.6,3,3,29,09:31 AM,10:01 PM,06:44 AM,05:29 PM,0,10,10,10,22,69,51,1.1,1015,9,18,246,24
2019-02-09 15:00:00,10,1,0.0,5.6,3,3,29,09:31 AM,10:01 PM,06:44 AM,05:29 PM,-1,9,10,9,31,8,46,0.0,1016,9,20,248,21
2019-02-09 18:00:00,10,1,0.0,5.6,3,0,29,09:31 AM,10:01 PM,06:44 AM,05:29 PM,-1,3,7,3,31,8,61,0.0,1016,6,20,244,18
2019-02-09 21:00:00,10,1,0.0,5.6,3,0,29,09:31 AM,10:01 PM,06:44 AM,05:29 PM,0,0,4,0,27,6,78,0.0,1017,3,20,235,17
2019-02-10 00:00:00,6,4,0.0,7.2,3,0,37,10:00 AM,10:58 PM,06:43 AM,05:30 PM,-1,-1,3,-1,27,2,74,0.0,1017,2,19,233,11
2019-02-10 03:00:00,6,4,0.0,7.2,3,0,37,10:00 AM,10:58 PM,06:43 AM,05:30 PM,-1,-2,2,-2,27,1,77,0.0,1018,2,10,234,13
2019-02-10 06:00:00,6,4,0.0,7.2,3,0,37,10:00 AM,10:58 PM,06:43 AM,05:30 PM,0,-1,4,-1,28,4,79,0.0,1016,3,10,233,21
2019-02-10 09:00:00,6,4,0.0,7.2,3,2,37,10:00 AM,10:58 PM,06:43 AM,05:30 PM,1,1,6,1,34,20,70,0.0,1017,5,13,224,23
2019-02-10 12:00:00,6,4,0.0,7.2,3,2,37,10:00 AM,10:58 PM,06:43 AM,05:30 PM,0,3,7,3,45,55,61,0.1,1019,6,17,224,22
2019-02-10 15:00:00,6,4,0.0,7.2,3,2,37,10:00 AM,10:58 PM,06:43 AM,05:30 PM,-2,1,6,1,51,76,56,0.6,1015,6,16,244,33
2019-02-10 18:00:00,6,4,0.0,7.2,3,0,37,10:00 AM,10:58 PM,06:43 AM,05:30 PM,-4,-1,4,-1,44,54,58,0.6,1017,3,13,269,25
2019-02-10 21:00:00,6,4,0.0,7.2,3,0,37,10:00 AM,10:58 PM,06:43 AM,05:30 PM,-5,-3,2,-3,26,2,62,0.0,1020,1,10,260,19
2019-02-11 00:00:00,8,-1,0.0,8.7,3,0,44,10:32 AM,11:57 PM,06:42 AM,05:31 PM,-6,-4,0,-4,19,0,64,0.0,1021,-1,10,257,16
2019-02-11 03:00:00,8,-1,0.0,8.7,3,0,44,10:32 AM,11:57 PM,06:42 AM,05:31 PM,-6,-5,-1,-5,17,0,72,0.0,1021,-2,10,278,9
2019-02-11 06:00:00,8,-1,0.0,8.7,3,0,44,10:32 AM,11:57 PM,06:42 AM,05:31 PM,-5,-5,-1,-5,16,0,76,0.0,1022,-2,10,295,7
2019-02-11 09:00:00,8,-1,0.0,8.7,3,2,44,10:32 AM,11:57 PM,06:42 AM,05:31 PM,-3,0,3,0,10,0,69,0.0,1022,2,13,233,8
2019-02-11 12:00:00,8,-1,0.0,8.7,3,3,44,10:32 AM,11:57 PM,06:42 AM,05:31 PM,-2,6,8,6,6,0,50,0.0,1021,8,20,88,12
2019-02-11 15:00:00,8,-1,0.0,8.7,3,3,44,10:32 AM,11:57 PM,06:42 AM,05:31 PM,-6,8,9,8,8,0,35,0.0,1020,8,20,106,8
2019-02-11 18:00:00,8,-1,0.0,8.7,3,0,44,10:32 AM,11:57 PM,06:42 AM,05:31 PM,-5,6,8,6,7,0,45,0.0,1021,7,17,96,8
2019-02-11 21:00:00,8,-1,0.0,8.7,3,0,44,10:32 AM,11:57 PM,06:42 AM,05:31 PM,-5,5,8,5,5,1,61,0.0,1023,5,10,49,6
2019-02-12 00:00:00,11,2,0.0,8.7,3,0,52,11:07 AM,No moonset,06:41 AM,05:32 PM,-5,1,3,1,8,0,69,0.0,1024,1,10,39,8
2019-02-12 03:00:00,11,2,0.0,8.7,3,0,52,11:07 AM,No moonset,06:41 AM,05:32 PM,-6,-3,-2,-3,13,1,74,0.0,1024,-3,10,42,6
2019-02-12 06:00:00,11,2,0.0,8.7,3,0,52,11:07 AM,No moonset,06:41 AM,05:32 PM,-5,-1,0,-1,13,5,73,0.0,1022,-1,10,29,6
2019-02-12 09:00:00,11,2,0.0,8.7,3,2,52,11:07 AM,No moonset,06:41 AM,05:32 PM,-3,3,4,3,13,7,61,0.0,1020,4,10,41,4
2019-02-12 12:00:00,11,2,0.0,8.7,3,3,52,11:07 AM,No moonset,06:41 AM,05:32 PM,-5,9,9,9,13,13,39,0.0,1020,8,13,64,5
2019-02-12 15:00:00,11,2,0.0,8.7,3,4,52,11:07 AM,No moonset,06:41 AM,05:32 PM,-7,12,12,12,11,28,27,0.0,1018,11,17,74,9
2019-02-12 18:00:00,11,2,0.0,8.7,3,0,52,11:07 AM,No moonset,06:41 AM,05:32 PM,-5,9,9,9,5,37,37,0.0,1016,9,10,79,9
2019-02-12 21:00:00,11,2,0.0,8.7,3,0,52,11:07 AM,No moonset,06:41 AM,05:32 PM,-4,4,6,4,5,50,51,0.0,1018,5,10,117,5
2019-02-13 00:00:00,9,4,0.0,5.6,3,0,60,11:46 AM,12:58 AM,06:40 AM,05:33 PM,-4,3,5,3,5,46,54,0.0,1017,4,10,210,6
2019-02-13 03:00:00,9,4,0.0,5.6,3,0,60,11:46 AM,12:58 AM,06:40 AM,05:33 PM,-4,2,4,2,8,50,56,0.0,1016,3,13,205,5
2019-02-13 06:00:00,9,4,0.0,5.6,3,0,60,11:46 AM,12:58 AM,06:40 AM,05:33 PM,-2,2,4,2,12,64,63,0.0,1015,4,17,229,9
2019-02-13 09:00:00,9,4,0.0,5.6,3,2,60,11:46 AM,12:58 AM,06:40 AM,05:33 PM,0,5,7,5,17,75,63,0.2,1014,6,8,238,15
2019-02-13 12:00:00,9,4,0.0,5.6,3,2,60,11:46 AM,12:58 AM,06:40 AM,05:33 PM,-1,10,10,10,22,72,49,0.3,1013,9,9,230,23
2019-02-13 15:00:00,9,4,0.0,5.6,3,2,60,11:46 AM,12:58 AM,06:40 AM,05:33 PM,3,9,9,9,22,55,68,0.2,1009,8,17,219,17
2019-02-13 18:00:00,9,4,0.0,5.6,3,0,60,11:46 AM,12:58 AM,06:40 AM,05:33 PM,4,8,9,8,10,59,77,0.1,1003,8,15,150,19
2019-02-13 21:00:00,9,4,0.0,5.6,3,0,60,11:46 AM,12:58 AM,06:40 AM,05:33 PM,5,5,8,5,3,58,84,0.0,1004,7,10,78,22
